log2FoldChange	padj
135492	0.324382593095637	NA
295107	0.370093940394407	NA
113822	0.231578679375912	NA
265267	0.294010446137638	NA
276600	0.261950826333911	NA
562783	NA	NA
264640	-0.0704539419971616	NA
196708	0.23326615222164	NA
14178	0.23326615222164	NA
179563	0.201206532417913	NA
49837	-0.00695841440646798	NA
42877	0.204581478109369	NA
20568	1.08567201336322	NA
314582	0.324382593095637	NA
194565	-0.147029303101751	NA
353124	0.324382593095637	NA
593486	0.261950826333911	NA
41385	0.834041221970292	NA
246195	-0.506328588486451	NA
470599	0.0493457976279183	NA
302160	0.261950826333911	NA
175137	0.294010446137638	NA
179165	0.712370882780187	NA
182027	0.267013244871095	NA
269618	0.263638299179639	NA
347421	0.181734556137747	NA
313471	-0.0612643599836411	NA
193865	0.270805525839621	NA
204351	0.299140586816102	NA
341449	0.295697918983366	NA
138006	-1.140790741269	0.1123201406156
346400	0.261950826333911	NA
307981	2.15943730017483	0.00101898379950898
142066	0.358129685745092	NA
321899	0.294010446137638	NA
295585	-0.131195940933433	NA
167685	0.261950826333911	NA
295362	0.324382593095637	NA
295366	-0.0228356587892281	NA
133568	0.457127830047252	NA
196639	0.261950826333911	NA
295560	0.23326615222164	NA
186785	0.294010446137638	NA
533912	0.615120974004458	NA
295568	0.324382593095637	NA
301639	0.326070065941365	NA
93513	-1.07118253762537	0.566717018607204
195677	0.177652975459884	NA
29453	0.422667824697039	NA
470117	0.140462238501915	NA
572680	0.420623332441493	NA
470114	-0.405266532530351	NA
567506	0.39229567919912	NA
571884	0.261950826333911	NA
231510	0.231578679375912	NA
178148	-0.667927561996031	0.410908205282035
233648	-0.0383915285449063	NA
109807	-1.16925070947841	0.161203326241454
182804	-0.851941403352788	0.322316566843095
352092	0.324382593095637	NA
561594	0.0240406404073977	NA
172586	0.261950826333911	NA
553336	1.17228401673664	NA
288134	0.263638299179639	NA
322235	-1.30340254783092	0.0034175203366594
213401	-0.427457134738068	NA
307366	0.356442212899364	NA
302215	0.295697918983366	NA
299718	0.297385391829094	NA
234912	-1.19565464525583	0.0956030342630727
206881	-0.181046944980264	NA
352852	0.252573086119244	NA
156697	2.37839862226518	0.0390194429862283
272886	0.116904983923081	NA
308759	0.359879668576232	NA
199182	-0.964117350494811	NA
177214	-0.170516002670039	NA
311629	0.170834385459914	NA
92131	0.324382593095637	NA
329029	0.267018568802982	NA
325407	0.294010446137638	NA
230114	0.420624012696353	NA
308434	0.170834385459914	NA
193066	0.204584760537567	NA
325977	0.295697918983366	NA
263138	0.00758333537201016	NA
289771	0.261950826333911	NA
298635	0.202894005263641	NA
289774	0.263638299179639	NA
262554	0.358129685745092	NA
217008	0.358129685745092	NA
158045	0.294010446137638	NA
174885	0.231578679375912	NA
318760	-1.25029098698686	0.0162203426076524
364261	-0.404293841687995	NA
188307	0.261950826333911	NA
302231	0.324382593095637	NA
320879	0.23326615222164	NA
206442	-0.604787160534105	0.548056439737911
555725	0.327757538787093	NA
328458	-0.307722921166943	0.723037239648165
338380	0.111780777117679	NA
12562	0.453039970194959	NA
12567	0.238513452347326	NA
188786	0.261950826333911	NA
298875	0.261950826333911	NA
215468	0.140462238501915	NA
214444	0.0206671728409328	NA
110292	0.23326615222164	NA
114000	0.294010446137638	NA
527138	0.324382593095637	NA
250414	0.297385681651214	NA
312986	-1.09663136006051	0.0446072994920029
188900	0.179690912715356	NA
110054	0.324382593095637	NA
581652	0.17420933115137	NA
184403	-1.76461459209415	0.063420351969389
230741	0.261950826333911	NA
581658	0.202894005263641	NA
198481	0.261950826333911	NA
181330	0.0847877683789927	NA
307080	1.5328520668981	0.0350368703066194
180248	-1.27165458135876	0.0534951465030075
379762	0.455083865615979	NA
181111	0.145531443722581	NA
183867	0.202894005263641	NA
580920	0.261950826333911	NA
187812	-0.337872312479975	NA
247722	0.261950826333911	NA
177039	0.210058560337271	NA
576765	0.0510332704736468	NA
260559	0.324382593095637	NA
158222	-1.4861144275567	0.0162203426076524
148228	0.324382593095637	NA
195415	0.110090665222141	NA
449353	0.265325772025367	NA
304044	0.261950826333911	NA
358712	-0.093663675513227	NA
301032	0.324382593095637	NA
319506	0.324382593095637	NA
582284	-0.973293859608869	0.149815293678209
295953	0.23326615222164	NA
140758	0.294010446137638	NA
198909	0.324382593095637	NA
142842	-0.960640297930404	0.225746795200649
114575	0.172521858305642	NA
134455	0.122977686033652	NA
155593	0.294010446137638	NA
522930	NA	NA
292633	0.261950826333911	NA
323463	0.263638299179639	NA
233573	0.261950826333911	NA
205747	0.372143810034063	NA
371416	0.23839045935666	NA
64396	2.18911088404144	0.000131783571464331
236512	0.595044054887933	NA
146754	0.201206532417913	NA
182248	-0.452269473224741	0.825375353859941
199643	0.0847861735507031	NA
167166	0.324382593095637	NA
204126	0.358129685745092	NA
198845	0.236644786201487	NA
106565	-0.732987516523155	0.594417293074098
323791	0.453039970194959	NA
177969	0.261950826333911	NA
311964	0.261950826333911	NA
294606	0.294010446137638	NA
294604	0.261950826333911	NA
349949	-0.699608556886207	0.432440452498216
165115	-2.04650237283689	0.348530028889979
336542	0.242468252342423	NA
506496	-0.278811715342776	0.75067293745885
294196	-0.0892673633060692	0.97718807992512
158451	0.265326336031482	NA
190076	0.175903846655203	NA
52289	2.74237602542145	0.0140057417343174
330731	0.261950826333911	NA
149178	-0.18546141897051	0.80368677432251
198605	0.261950826333911	NA
363519	0.17420933115137	NA
167380	-0.205072624169664	0.907139169771382
294513	0.297385391829094	NA
190477	0.174215477424524	NA
321053	0.142149711347643	NA
102471	0.326070065941365	NA
534397	0.261950826333911	NA
9062	0.584748828508159	NA
518613	0.261950826333911	NA
210965	0.00143787498383895	NA
540933	0.324382593095637	NA
469935	0.420624012696353	NA
29205	0.231578679375912	NA
186029	-1.37260270991988	0.00292515225736935
216747	0.231578679375912	NA
180881	0.140462238501915	NA
549871	-0.954355092083883	0.343846328767498
269355	0.324382593095637	NA
63123	0.231578679375912	NA
390497	0.261950826333911	NA
589524	0.649581765982261	NA
562244	1.05318047145541	NA
188886	0.0189779286045436	NA
470691	-1.0740940509359	NA
470693	0.560509761107714	NA
278234	-1.11599184108257	0.149815293678209
179975	0.0947010056736866	NA
321137	0.261950826333911	NA
255669	0.358129685745092	NA
217901	-0.466573815066073	NA
301644	0.201206532417913	NA
353620	0.081395896829679	NA
132546	0.295697918983366	NA
190108	0.324382593095637	NA
512535	0.335626605552192	NA
329096	0.326070065941365	NA
164628	0.324382593095637	NA
208972	-0.0113984962880794	NA
299017	0.234953927054466	NA
176924	0.208475275376934	NA
169479	-0.275136732300086	0.689960793601678
31249	-0.508620870136074	NA
111084	0.294010446137638	NA
179408	0.261950826333911	NA
199885	0.261950826333911	NA
334393	-0.91062242364293	0.172175337143367
179795	0.23326615222164	NA
545359	0.326070065941365	NA
175074	0.0255577134778308	NA
321960	0.324382593095637	NA
569681	0.37207661014278	NA
554883	0.261950826333911	NA
287830	0.261950826333911	NA
321963	0.324382593095637	NA
69909	-0.555958536848224	0.346701340218722
319996	0.261950826333911	NA
264035	0.282853673795339	NA
72003	0.583598432248884	NA
148827	0.368041533363718	NA
520231	0.261950826333911	NA
370761	0.231578679375912	NA
1349	0.202894005263641	NA
76547	-0.548717035568088	0.551270647632348
330252	0.356442212899364	NA
563613	0.324382593095637	NA
174093	0.204584868086619	NA
13978	0.529998892623806	NA
350251	0.327757538787093	NA
183454	0.201206532417913	NA
179609	0.152919441601258	NA
361804	0.0745291597534351	NA
169077	0.261950826333911	NA
239340	0.261950826333911	NA
368509	0.261950826333911	NA
51535	-1.21395377754351	0.164588934446094
318972	0.295697918983366	NA
307224	0.055664926591214	NA
302844	-2.43244884703157	0.004488962750676
210945	-0.208275710664972	NA
544358	0.294478554245188	NA
335097	-0.497121770863065	NA
180658	0.261950826333911	NA
176014	0.295697918983366	NA
357961	0.324382593095637	NA
30067	0.172525021416993	NA
356167	0.261950826333911	NA
110842	0.787556222068315	NA
356164	0.286784661018133	NA
91326	0.201206532417913	NA
319196	0.140462238501915	NA
555041	0.294010446137638	NA
315199	0.174215494615336	NA
184320	0.231578679375912	NA
591818	0.231578679375912	NA
165397	0.261950826333911	NA
585054	0.204584817972892	NA
13803	0.324382593095637	NA
28175	0.324382593095637	NA
527415	0.641741250352411	0.573983560103997
343934	0.231578679375912	NA
527418	0.202894005263641	NA
12570	0.324382593095637	NA
560981	0.324382593095637	NA
100506	0.294010446137638	NA
319287	1.08302936930824	NA
171772	-0.0936586487675906	NA
348828	0.056681788630734	NA
28952	1.64478497661246	0.203665611712716
547287	0.779795233862958	NA
261703	0	NA
365160	-0.664533953033233	0.521670440827631
173135	0.295697918983366	NA
16054	0.231578679375912	NA
16057	0.261950826333911	NA
168571	0.55028833614254	NA
318396	0.130180946188645	NA
353461	0.170834385459914	NA
128228	NA	NA
287696	0.202894005263641	NA
577170	0.111780729279862	NA
262533	0.388501832703091	NA
348223	0.324382593095637	NA
179428	0.174215414668331	NA
348227	0.201206532417913	NA
523140	0.356442212899364	NA
100187	0.324382593095637	NA
306545	0.261950826333911	NA
253441	0.388501832703091	NA
190821	0.148110513455735	0.952427004434334
215507	0.295697918983366	NA
469709	-1.0693994132075	0.0269916871976934
292910	0.115152510081101	NA
370809	0.647537406094884	NA
409800	0.261950826333911	NA
183879	-0.867831574768559	0.106336209557629
386541	0.261950826333911	NA
158230	0.23326615222164	NA
110332	0.261950826333911	NA
366044	-0.720896063651851	0.595970619506215
358706	-0.531666578939942	0.754054765620182
470878	0.0684049060824368	NA
536099	0.329506895899076	NA
336539	0.208025078869806	NA
317892	0.23326615222164	NA
77706	0.261950826333911	NA
209475	0.294010446137638	NA
168776	-0.365411754651313	NA
323257	0.417867224655976	NA
292758	-0.428102400244035	NA
16477	0.356442212899364	NA
215095	0.324382593095637	NA
309070	0.324382593095637	NA
182274	0.261950826333911	NA
195574	0.481617949370041	NA
195572	-0.693522690523081	0.147690376837378
176137	0.488308051192196	NA
469920	0.204582463041051	NA
349944	0.2263149025624	NA
300300	0.23326615222164	NA
519880	0.0493511823409495	NA
223059	0.234953625067368	NA
311997	0.170834385459914	NA
123714	0.261950826333911	NA
104043	0.0544082161651029	NA
81319	0.324382593095637	NA
334177	0.324382593095637	NA
521976	0.558395527276084	NA
352517	0.140462238501915	NA
162491	0.0865345477351602	NA
114929	0.201206532417913	NA
349201	0.201206532417913	NA
539296	0.170834385459914	NA
378828	0.324382593095637	NA
422283	0.0249262656161418	NA
329241	-0.320290600487399	0.713117364453134
190045	0.18492090043242	NA
305146	0.329507815827424	NA
113111	0.261950826333911	NA
342085	0.303223138128071	NA
121180	0.356442212899364	NA
191712	0.261950826333911	NA
199212	0.261950826333911	NA
141146	0.267014734086268	NA
320414	0.324382593095637	NA
251117	-1.22877140318007	0.333300354834861
368299	0.324382593095637	NA
58657	0.358129685745092	NA
519627	0.356442212899364	NA
302061	0.324382593095637	NA
175682	NA	NA
34823	0.261950826333911	NA
303772	0.324382593095637	NA
175685	-0.9309015851296	0.0678013663554793
169076	-0.305135468216837	NA
278221	0.324382593095637	NA
299390	-0.129508505670049	NA
157055	0.30118051114983	NA
269360	0.294010446137638	NA
247202	0.147538065518997	0.907139169771382
351935	1.18122709410603	NA
199455	-0.283376662608706	NA
209122	0.274856220905999	NA
149091	0.3335957474049	NA
195355	0.23326615222164	NA
185845	0.295697918983366	NA
249899	1.39696487796098	NA
456825	0.294010446137638	NA
337811	0.326070065941365	NA
6821	-1.74169768401681	0.111974957443851
168711	-0.465059780982181	NA
317127	0.324382593095637	NA
533937	-0.217851843940535	0.911516621746248
168716	-1.40381581600313	0.0829608214940638
538259	0.177646168328383	NA
176861	0.201206532417913	NA
516022	-0.951352350220017	0.224618465399074
295019	0.420624012696353	NA
301656	0.170834385459914	NA
38061	2.23087945609864	0.195315925719483
364198	0.149313627774205	NA
290254	0.236641097913096	NA
70461	0.294010446137638	NA
84214	0.231578679375912	NA
470462	1.24071039861406	0.0534951465030075
563880	0.39229567919912	NA
59902	0.356442212899364	NA
178122	0.263638299179639	NA
238635	0.326070065941365	NA
184155	0.202894005263641	NA
111982	0.261950826333911	NA
24210	1.53753979793635	0.265687961841441
334145	0.324382593095637	NA
196508	0.324382593095637	NA
187164	-0.839637155613246	0.192772656953527
570119	0.206272601630592	NA
207532	0.261950826333911	NA
234443	-0.0417706432460784	NA
368270	0.294010446137638	NA
540055	-0.0856377556931409	NA
197052	0.201206532417913	NA
346253	0.265325772025367	NA
217802	0.261950826333911	NA
288487	0.265325772025367	NA
362470	0.170834385459914	NA
179320	0.231578679375912	NA
134476	0.261950826333911	NA
174793	0.201206532417913	NA
192990	0.324382593095637	NA
149430	0.261950826333911	NA
178056	0.326070065941365	NA
185339	0.261950826333911	NA
13964	0.324382593095637	NA
215843	-0.61648686705017	NA
446356	-0.0349561284871416	NA
147678	0.582704616808539	NA
230132	-0.224003524994072	NA
303255	0.231578679375912	NA
109002	0.324382593095637	NA
272513	-0.188564092941824	NA
344394	-1.46251306651751	NA
546816	0.261950826333911	NA
221226	0.231578679375912	NA
103428	0.261950826333911	NA
301879	0.294010446137638	NA
207624	-0.551072870073144	NA
287598	0.324382593095637	NA
131039	0.261950826333911	NA
107235	NA	NA
320898	0.261950826333911	NA
93647	0.261950826333911	NA
381694	0.53013405644468	NA
95502	0.324382593095637	NA
249252	0.324382593095637	NA
256779	0.566837362605871	NA
192376	0.261950826333911	NA
593848	-0.191943905190345	NA
165410	-0.91182333627581	0.605825198124615
381453	0.231578679375912	NA
311772	0.261950826333911	NA
177830	0.161736919238402	0.907139169771382
319547	-0.634793418207814	0.723037239648165
212304	0.276853375054208	NA
374052	2.20635863716373	0.00213283828306908
171788	0.0602031018878976	NA
298812	0.324382593095637	NA
552235	0.111780839677037	NA
248474	0.937476736176961	NA
547824	0.231578679375912	NA
213306	-1.17991450317379	0.106336209557629
422931	0.297385391829094	NA
16040	-0.427914593521594	NA
301124	0.294010446137638	NA
561636	1.22078705193267	0.0452681163381023
69942	0.265325772025367	NA
267416	0.204582327840887	NA
326785	-0.0229205681357586	NA
310393	0.261950826333911	NA
145236	-0.388051099571414	0.80368677432251
177788	0.115920712234283	0.937515258914539
544596	0.317072637041821	NA
193348	0.324382593095637	NA
17976	0.324382593095637	NA
180983	0.324382593095637	NA
196262	0.324382593095637	NA
195998	0.326070065941365	NA
526531	-1.2852939462715	0.126513491855467
151543	0.420624012696353	NA
82476	0.356442212899364	NA
100198	0.326070065941365	NA
279205	0.263638299179639	NA
192552	0.261950826333911	NA
292384	0.261950826333911	NA
292438	0.358129685745092	NA
266274	0.202894005263641	NA
181170	-0.429983059705645	0.606082415008788
181174	0.111778589718658	NA
139948	0.0848022886731343	NA
110327	0.261950826333911	NA
340170	0.263638299179639	NA
173147	0.324382593095637	NA
287576	-1.06576313291453	0.316845099130428
192187	0.268769131480641	NA
157417	0.324382593095637	NA
230437	0.745851797160149	NA
81255	0.231578679375912	NA
69384	0.390251186927355	NA
230921	0.324382593095637	NA
81251	0.727414383864983	NA
177306	0.236646418273615	NA
117866	0.206276222610342	NA
132991	0.116908092173609	NA
115132	0.263638299179639	NA
293097	-0.0675727792806558	NA
292651	0.0298612514570118	NA
176635	0.206270755332913	NA
268540	0.143837184193371	NA
25583	0.31340541673026	NA
72830	0.175901885571748	NA
298072	0.201206532417913	NA
74391	2.29601631770028	0.106336209557629
546335	0.324382593095637	NA
193761	0.261950826333911	NA
287880	0.324382593095637	NA
366143	-0.27477474727526	NA
341752	0.489544045148687	NA
524245	0.398427608657908	NA
101552	0.714408436960054	NA
196082	0.327757538787093	NA
417981	0.3619235337012	NA
196080	0.356442212899364	NA
581741	0.297385937365598	NA
97301	0.492879451298566	NA
344920	2.06530100293621	0.158280558586114
579366	0.295697918983366	NA
87223	0.388501832703091	NA
293896	-0.665542348375414	0.551270647632348
187983	-0.404247679677899	NA
185451	-0.000555097772570293	NA
194869	0.129099097260931	NA
293389	0.231578679375912	NA
592118	0.324382593095637	NA
292962	0.261950826333911	NA
4805	0.712320746313797	NA
184983	0.388501832703091	NA
350834	0.14215306402685	NA
102459	0.261950826333911	NA
203991	-0.995206623314823	0.063420351969389
484296	0.31972378758534	NA
470759	0.147280583502222	NA
320402	0.265325772025367	NA
134601	0.324382593095637	NA
271214	-0.0037545129456413	NA
179080	0.23326615222164	NA
125439	0.231578679375912	NA
130228	-1.71910305544775	0.0829608214940638
294710	-0.69640460968	0.175771028426503
139920	0.356442212899364	NA
540910	0.20802456094332	NA
302090	0.263638299179639	NA
317286	-0.0227500971300258	NA
391129	0.231578679375912	NA
9568	0.356442212899364	NA
321681	0	NA
289035	0.140462238501915	NA
243024	0.172521858305642	NA
9796	0.261950826333911	NA
176495	-0.526899397081888	0.376863519746038
146027	0.261950826333911	NA
563616	1.38819075316671	0.613317510050463
232273	0.115159154084903	NA
179319	0.108488241359931	NA
11319	1.04864262750497	0.419785791193507
295028	0.294010446137638	NA
188236	0.122959979763319	NA
295539	0.294010446137638	NA
295532	0.261950826333911	NA
295024	-0.636910042815468	0.636912987026529
58262	-0.937335710708277	NA
175271	0.324382593095637	NA
288325	-0.495925180146327	0.610803629189468
353085	0.324382593095637	NA
537420	0.263638299179639	NA
364563	0.294010446137638	NA
195034	0.261950826333911	NA
198555	0.261950826333911	NA
163601	-0.308912494114852	NA
275171	0.261950826333911	NA
65355	0.388501832703091	NA
296193	0.261950826333911	NA
109546	-0.899055188644576	0.60419607019881
385780	-0.345492112826068	NA
179429	0.324382593095637	NA
209866	0.206275454206705	NA
263366	0.231578679375912	NA
368907	-0.669524167171303	NA
114115	0.202894005263641	NA
229097	0.122969263671196	NA
132359	0.0206611235156475	NA
33681	0.116905182909198	NA
119271	0.326070065941365	NA
548216	0.0830928902773735	NA
545377	0.231578679375912	NA
529789	0.261950826333911	NA
212042	-1.1974502725966	0.417731548484132
178882	0.261950826333911	NA
335564	0.261950826333911	NA
470527	0.170834385459914	NA
365763	-0.830864098791384	0.322316566843095
470523	0.324382593095637	NA
206472	0.356442212899364	NA
334729	-0.829162432136067	0.512320217335742
471124	0.324382593095637	NA
471120	0.326070065941365	NA
171559	-0.400653780135443	NA
471122	-0.471376226668897	NA
72606	0.326070065941365	NA
367241	0.428765933937368	NA
171551	0.23326615222164	NA
527920	1.64168303196333	0.512320217335742
147444	0.265325772025367	NA
326369	0.428799122224864	NA
114813	0.0493457976279184	NA
325211	0.324382593095637	NA
110825	-0.0474189130893071	0.987974538272808
291630	0.420624012696353	NA
312546	0.181704718140145	NA
70974	0.228369286283384	NA
301680	0.261950826333911	NA
142563	-0.150358018538207	NA
207610	0.324382593095637	NA
296948	0.295697918983366	NA
178449	0.231578679375912	NA
207615	0.265325772025367	NA
195692	0.170834385459914	NA
310490	0.294010446137638	NA
111446	0.356442212899364	NA
114497	0.250464924839351	NA
182927	-0.169109395537253	NA
266715	0.261950826333911	NA
319153	0.324382593095637	NA
13825	-0.265487094036684	0.752942060326906
300644	-1.72062647333952	0.0499716224392201
194924	0.428781819321231	NA
311703	0.324382593095637	NA
217075	0.326070065941365	NA
170339	0.324382593095637	NA
298804	0.231578679375912	NA
319806	0.201206532417913	NA
259959	-0.53758275827648	0.735792838287815
108137	-0.0612445468481704	NA
431235	0.201206532417913	NA
206906	-0.285147915258079	0.754054765620182
298806	1.68401730876767	0.0487687267732575
